FECHA,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2020-01-01,Muebles,102.1,-0.1,-0.1,-0.4
2020-02-01,Muebles,101.91,-0.2,-0.3,-1.1
2020-03-01,Muebles,101.91,0,-0.3,-0.7
2020-04-01,Muebles,101.72,-0.2,-0.5,-0.4
2020-05-01,Muebles,101.25,-0.5,-0.9,-0.9
2020-06-01,Muebles,101.25,0,-0.9,-0.5
2020-07-01,Muebles,101.32,0.1,-0.9,-0.2
2020-08-01,Muebles,101.79,0.5,-0.4,0.5
2020-09-01,Muebles,101.94,0.1,-0.2,0.7
2020-10-01,Muebles,101.9,-0,-0.3,0.3
2020-11-01,Muebles,102.22,0.3,0,0
2020-12-01,Muebles,102.2,-0,0,0
2021-01-01,Muebles,103.16,0.9,0.9,1
2021-02-01,Muebles,104.52,1.3,2.3,2.6
2021-03-01,Muebles,104.52,0,2.3,2.6
2021-04-01,Muebles,104.83,0.3,2.6,3.1
2021-05-01,Muebles,105.91,1,3.6,4.6
2021-06-01,Muebles,107.8,1.8,5.5,6.5
2021-07-01,Muebles,107.54,-0.2,5.2,6.1
2021-08-01,Muebles,107.95,0.4,5.6,6.1
2021-09-01,Muebles,110.17,2.1,7.8,8.1
2021-10-01,Muebles,110.79,0.6,8.4,8.7
2021-11-01,Muebles,111.15,0.3,8.8,8.7
2021-12-01,Muebles,111.29,0.1,8.9,8.9
2022-01-01,Muebles,111.01,-0.3,-0.3,7.6
2022-02-01,Muebles,110,-0.9,-1.2,5.2
2022-03-01,Muebles,109.91,-0.1,-1.2,5.2
2022-04-01,Muebles,109.35,-0.5,-1.7,4.3
2022-05-01,Muebles,109.27,-0.1,-1.8,3.2
2022-06-01,Muebles,110.72,1.3,-0.5,2.7
2022-07-01,Muebles,113.06,2.1,1.6,5.1
2022-08-01,Muebles,115.31,2,3.6,6.8
2022-09-01,Muebles,116.7,1.2,4.9,5.9
2022-10-01,Muebles,116.64,-0.1,4.8,5.3
2022-11-01,Muebles,116.39,-0.2,4.6,4.7
2022-12-01,Muebles,115.88,-0.4,4.1,4.1
2023-01-01,Muebles,116.34,0.4,0.4,4.8
2023-02-01,Muebles,116.7,0.3,0.7,6.1
2023-03-01,Muebles,116.9,0.2,0.9,6.4
2023-04-01,Muebles,116.88,-0,0.9,6.9
2023-05-01,Muebles,116.43,-0.4,0.5,6.6
2023-06-01,Muebles,115.8,-0.5,-0.1,4.6
2023-07-01,Muebles,114.37,-1.2,-1.3,1.2
2023-08-01,Muebles,115.07,0.6,-0.7,-0.2
2023-09-01,Muebles,114.71,-0.3,-1,-1.7
2023-10-01,Muebles,114.8,0.1,-0.9,-1.6
2023-11-01,Muebles,113.99,-0.7,-1.6,-2.1
2023-12-01,Muebles,112.9,-1,-2.6,-2.6
2024-01-01,Muebles,112.88,-0,-0,-3
2024-02-01,Muebles,113.3,0.4,0.4,-2.9
2024-03-01,Muebles,112.29,-0.9,-0.5,-3.9
2024-04-01,Muebles,111.89,-0.4,-0.9,-4.3
2024-05-01,Muebles,111.29,-0.5,-1.4,-4.4
2024-06-01,Muebles,111.87,0.5,-0.9,-3.4
2024-07-01,Muebles,112.32,0.4,-0.5,-1.8
2024-08-01,Muebles,112.14,-0.2,-0.7,-2.5
2024-09-01,Muebles,112.29,0.1,-0.5,-2.1
2024-10-01,Muebles,112.19,-0.1,-0.6,-2.3
2024-11-01,Muebles,112.46,0.2,-0.4,-1.3
2024-12-01,Muebles,112.11,-0.3,-0.7,-0.7
2025-01-01,Muebles,112.52,0.4,0.4,-0.3
2025-02-01,Muebles,112.26,-0.2,0.1,-0.9
2025-03-01,Muebles,112.05,-0.2,-0.1,-0.2
2025-04-01,Muebles,112.34,0.3,0.2,0.4
2025-05-01,Muebles,112.13,-0.2,0,0.8
2025-06-01,Muebles,111.97,-0.1,-0.1,0.1
2025-07-01,Muebles,112,0,-0.1,-0.3
2025-08-01,Muebles,111.57,-0.4,-0.5,-0.5
2025-09-01,Muebles,111.36,-0.2,-0.7,-0.8
2025-10-01,Muebles,111.32,-0,-0.7,-0.8
2025-11-01,Muebles,111.15,-0.2,-0.9,-1.2
2025-12-01,Muebles,110.75,-0.4,-1.2,-1.2
2026-01-01,Muebles,110.73,-0,-0,-1.6
2026-02-01,Muebles,110.54,-0.2,-0.2,-1.5
2026-03-01,Muebles,111.43,0.8,0.6,-0.6
2026-04-01,Muebles,111.95,0.5,1.1,-0.3
2014-01-01,Otros Productos de Manufactura,100.39,NA,NA,NA
2014-02-01,Otros Productos de Manufactura,100.63,0.2,NA,NA
2014-03-01,Otros Productos de Manufactura,100.63,0,NA,NA
2014-04-01,Otros Productos de Manufactura,103.39,2.7,NA,NA
2014-05-01,Otros Productos de Manufactura,103.39,0,NA,NA
2014-06-01,Otros Productos de Manufactura,103.39,0,NA,NA
2014-07-01,Otros Productos de Manufactura,103.39,0,NA,NA
2014-08-01,Otros Productos de Manufactura,103.39,0,NA,NA
2014-09-01,Otros Productos de Manufactura,103.39,0,NA,NA
2014-10-01,Otros Productos de Manufactura,103.39,0,NA,NA
2014-11-01,Otros Productos de Manufactura,103.46,0.1,NA,NA
2014-12-01,Otros Productos de Manufactura,103.46,0,NA,NA
2015-01-01,Otros Productos de Manufactura,103.46,0,0,3.1
2015-02-01,Otros Productos de Manufactura,103.46,0,0,2.8
2015-03-01,Otros Productos de Manufactura,103.46,0,0,2.8
2015-04-01,Otros Productos de Manufactura,107.12,3.5,3.5,3.6
2015-05-01,Otros Productos de Manufactura,106.91,-0.2,3.3,3.4
2015-06-01,Otros Productos de Manufactura,106.91,0,3.3,3.4
2015-07-01,Otros Productos de Manufactura,106.91,0,3.3,3.4
2015-08-01,Otros Productos de Manufactura,106.96,0,3.4,3.5
2015-09-01,Otros Productos de Manufactura,107.46,0.5,3.9,3.9
2015-10-01,Otros Productos de Manufactura,107.98,0.5,4.4,4.4
2015-11-01,Otros Productos de Manufactura,107.98,0,4.4,4.4
2015-12-01,Otros Productos de Manufactura,108.35,0.3,4.7,4.7
2016-01-01,Otros Productos de Manufactura,108.73,0.4,0.4,5.1
2016-02-01,Otros Productos de Manufactura,108.73,0,0.4,5.1
2016-03-01,Otros Productos de Manufactura,108.73,0,0.4,5.1
2016-04-01,Otros Productos de Manufactura,112.88,3.8,4.2,5.4
2016-05-01,Otros Productos de Manufactura,112.43,-0.4,3.8,5.2
2016-06-01,Otros Productos de Manufactura,112,-0.4,3.4,4.8
2016-07-01,Otros Productos de Manufactura,112,0,3.4,4.8
2016-08-01,Otros Productos de Manufactura,112,0,3.4,4.7
2016-09-01,Otros Productos de Manufactura,112,0,3.4,4.2
2016-10-01,Otros Productos de Manufactura,111.93,-0.1,3.3,3.7
2016-11-01,Otros Productos de Manufactura,111.93,0,3.3,3.7
2016-12-01,Otros Productos de Manufactura,111.93,0,3.3,3.3
2017-01-01,Otros Productos de Manufactura,111.92,-0,-0,2.9
2017-02-01,Otros Productos de Manufactura,111.92,0,-0,2.9
2017-03-01,Otros Productos de Manufactura,111.92,0,-0,2.9
2017-04-01,Otros Productos de Manufactura,111.92,0,-0,-0.9
2017-05-01,Otros Productos de Manufactura,111.92,0,-0,-0.5
2017-06-01,Otros Productos de Manufactura,112.3,0.3,0.3,0.3
2017-07-01,Otros Productos de Manufactura,112.3,0,0.3,0.3
2017-08-01,Otros Productos de Manufactura,112.3,0,0.3,0.3
2017-09-01,Otros Productos de Manufactura,111.89,-0.4,-0,-0.1
2017-10-01,Otros Productos de Manufactura,111.89,0,-0,-0
2017-11-01,Otros Productos de Manufactura,111.89,0,-0,-0
2017-12-01,Otros Productos de Manufactura,112.1,0.2,0.2,0.2
2018-01-01,Otros Productos de Manufactura,111.89,-0.2,-0.2,-0
2018-02-01,Otros Productos de Manufactura,111.89,0,-0.2,-0
2018-03-01,Otros Productos de Manufactura,111.89,0,-0.2,-0
2018-04-01,Otros Productos de Manufactura,111.89,0,-0.2,-0
2018-05-01,Otros Productos de Manufactura,110.73,-1,-1.2,-1.1
2018-06-01,Otros Productos de Manufactura,110.36,-0.3,-1.6,-1.7
2018-07-01,Otros Productos de Manufactura,110.36,0,-1.6,-1.7
2018-08-01,Otros Productos de Manufactura,110.37,0,-1.5,-1.7
2018-09-01,Otros Productos de Manufactura,109.77,-0.5,-2.1,-1.9
2018-10-01,Otros Productos de Manufactura,108.47,-1.2,-3.2,-3.1
2018-11-01,Otros Productos de Manufactura,108.47,0,-3.2,-3.1
2018-12-01,Otros Productos de Manufactura,108.47,0,-3.2,-3.2
2019-01-01,Otros Productos de Manufactura,108.42,-0,-0,-3.1
2019-02-01,Otros Productos de Manufactura,108.42,0,-0,-3.1
2019-03-01,Otros Productos de Manufactura,107.62,-0.7,-0.8,-3.8
2019-04-01,Otros Productos de Manufactura,105.6,-1.9,-2.6,-5.6
2019-05-01,Otros Productos de Manufactura,105.6,0,-2.6,-4.6
2019-06-01,Otros Productos de Manufactura,105.6,0,-2.6,-4.3
2019-07-01,Otros Productos de Manufactura,105.6,0,-2.6,-4.3
2019-08-01,Otros Productos de Manufactura,105.6,0,-2.6,-4.3
2019-09-01,Otros Productos de Manufactura,105.6,0,-2.6,-3.8
2019-10-01,Otros Productos de Manufactura,105.6,0,-2.6,-2.6
2019-11-01,Otros Productos de Manufactura,105.6,0,-2.6,-2.6
2019-12-01,Otros Productos de Manufactura,105.6,0,-2.6,-2.6
2020-01-01,Otros Productos de Manufactura,105.6,0,0,-2.6
2020-02-01,Otros Productos de Manufactura,105.62,0,0,-2.6
2020-03-01,Otros Productos de Manufactura,105.62,0,0,-1.9
2020-04-01,Otros Productos de Manufactura,103.79,-1.7,-1.7,-1.7
2020-05-01,Otros Productos de Manufactura,103.79,0,-1.7,-1.7
2020-06-01,Otros Productos de Manufactura,103.54,-0.2,-2,-2
2020-07-01,Otros Productos de Manufactura,103.54,0,-2,-2
2020-08-01,Otros Productos de Manufactura,103.54,0,-2,-2
2020-09-01,Otros Productos de Manufactura,103.54,0,-2,-2
2020-10-01,Otros Productos de Manufactura,103.54,0,-2,-2
2020-11-01,Otros Productos de Manufactura,103.54,0,-2,-2
2020-12-01,Otros Productos de Manufactura,103.54,0,-2,-2
2021-01-01,Otros Productos de Manufactura,103.54,0,0,-2
2021-02-01,Otros Productos de Manufactura,108.06,4.4,4.4,2.3
2021-03-01,Otros Productos de Manufactura,108.06,0,4.4,2.3
2021-04-01,Otros Productos de Manufactura,107.24,-0.8,3.6,3.3
2021-05-01,Otros Productos de Manufactura,107.24,0,3.6,3.3
2021-06-01,Otros Productos de Manufactura,107.24,0,3.6,3.6
2021-07-01,Otros Productos de Manufactura,107.24,0,3.6,3.6
2021-08-01,Otros Productos de Manufactura,107.92,0.6,4.2,4.2
2021-09-01,Otros Productos de Manufactura,107.92,0,4.2,4.2
2021-10-01,Otros Productos de Manufactura,107.92,0,4.2,4.2
2021-11-01,Otros Productos de Manufactura,107.92,0,4.2,4.2
2021-12-01,Otros Productos de Manufactura,107.92,0,4.2,4.2
2022-01-01,Otros Productos de Manufactura,107.92,0,0,4.2
2022-02-01,Otros Productos de Manufactura,107.92,0,0,-0.1
2022-03-01,Otros Productos de Manufactura,107.92,0,0,-0.1
2022-04-01,Otros Productos de Manufactura,115.36,6.9,6.9,7.6
2022-05-01,Otros Productos de Manufactura,115.36,0,6.9,7.6
2022-06-01,Otros Productos de Manufactura,115.36,0,6.9,7.6
2022-07-01,Otros Productos de Manufactura,115.34,-0,6.9,7.6
2022-08-01,Otros Productos de Manufactura,115.34,0,6.9,6.9
2022-09-01,Otros Productos de Manufactura,116.09,0.7,7.6,7.6
2022-10-01,Otros Productos de Manufactura,116.09,0,7.6,7.6
2022-11-01,Otros Productos de Manufactura,116.09,0,7.6,7.6
2022-12-01,Otros Productos de Manufactura,116.12,0,7.6,7.6
2023-01-01,Otros Productos de Manufactura,116.12,0,0,7.6
2023-02-01,Otros Productos de Manufactura,116.12,0,0,7.6
2023-03-01,Otros Productos de Manufactura,116.12,0,0,7.6
2023-04-01,Otros Productos de Manufactura,116.12,0,0,0.7
2023-05-01,Otros Productos de Manufactura,116.12,0,0,0.7
2023-06-01,Otros Productos de Manufactura,121.28,4.4,4.4,5.1
2023-07-01,Otros Productos de Manufactura,125.65,3.6,8.2,8.9
2023-08-01,Otros Productos de Manufactura,125.65,0,8.2,8.9
2023-09-01,Otros Productos de Manufactura,125.65,0,8.2,8.2
2023-10-01,Otros Productos de Manufactura,125.65,0,8.2,8.2
2023-11-01,Otros Productos de Manufactura,125.65,0,8.2,8.2
2023-12-01,Otros Productos de Manufactura,125.65,0,8.2,8.2
2024-01-01,Otros Productos de Manufactura,125.65,0,0,8.2
2024-02-01,Otros Productos de Manufactura,125.65,0,0,8.2
2024-03-01,Otros Productos de Manufactura,125.65,0,0,8.2
2024-04-01,Otros Productos de Manufactura,125.65,0,0,8.2
2024-05-01,Otros Productos de Manufactura,125.65,0,0,8.2
2024-06-01,Otros Productos de Manufactura,127.6,1.6,1.6,5.2
2024-07-01,Otros Productos de Manufactura,127.6,0,1.6,1.6
2024-08-01,Otros Productos de Manufactura,127.6,0,1.6,1.6
2024-09-01,Otros Productos de Manufactura,129.68,1.6,3.2,3.2
2024-10-01,Otros Productos de Manufactura,129.68,0,3.2,3.2
2024-11-01,Otros Productos de Manufactura,131.53,1.4,4.7,4.7
2024-12-01,Otros Productos de Manufactura,131.53,0,4.7,4.7
2025-01-01,Otros Productos de Manufactura,131.53,0,0,4.7
2025-02-01,Otros Productos de Manufactura,131.53,0,0,4.7
2025-03-01,Otros Productos de Manufactura,131.53,0,0,4.7
2025-04-01,Otros Productos de Manufactura,131.53,0,0,4.7
2025-05-01,Otros Productos de Manufactura,131.53,0,0,4.7
2025-06-01,Otros Productos de Manufactura,131.53,0,0,3.1
2025-07-01,Otros Productos de Manufactura,131.53,0,0,3.1
2025-08-01,Otros Productos de Manufactura,131.47,-0,-0,3
2025-09-01,Otros Productos de Manufactura,131.47,0,-0,1.4
2025-10-01,Otros Productos de Manufactura,131.47,0,-0,1.4
2025-11-01,Otros Productos de Manufactura,131.47,0,-0,-0
2025-12-01,Otros Productos de Manufactura,131.47,0,-0,-0
2026-01-01,Otros Productos de Manufactura,131.48,0,0,-0
2026-02-01,Otros Productos de Manufactura,131.48,0,0,-0
2026-03-01,Otros Productos de Manufactura,131.56,0.1,0.1,0
2026-04-01,Otros Productos de Manufactura,131.56,0,0.1,0
2014-01-01,Pecuario,100.33,NA,NA,NA
2014-02-01,Pecuario,101.27,0.9,NA,NA
2014-03-01,Pecuario,101.23,-0,NA,NA
2014-04-01,Pecuario,100.69,-0.5,NA,NA
2014-05-01,Pecuario,101.34,0.6,NA,NA
2014-06-01,Pecuario,102.29,0.9,NA,NA
2014-07-01,Pecuario,103.01,0.7,NA,NA
2014-08-01,Pecuario,104.51,1.5,NA,NA
2014-09-01,Pecuario,106.92,2.3,NA,NA
2014-10-01,Pecuario,109.13,2.1,NA,NA
2014-11-01,Pecuario,107.84,-1.2,NA,NA
2014-12-01,Pecuario,107.06,-0.7,NA,NA
2015-01-01,Pecuario,107.79,0.7,0.7,7.4
2015-02-01,Pecuario,107.62,-0.2,0.5,6.3
2015-03-01,Pecuario,106.66,-0.9,-0.4,5.4
2015-04-01,Pecuario,107.63,0.9,0.5,6.9
2015-05-01,Pecuario,108.49,0.8,1.3,7.1
2015-06-01,Pecuario,108.04,-0.4,0.9,5.6
2015-07-01,Pecuario,106.55,-1.4,-0.5,3.4
2015-08-01,Pecuario,107.01,0.4,-0,2.4
2015-09-01,Pecuario,107.71,0.7,0.6,0.7
2015-10-01,Pecuario,106.86,-0.8,-0.2,-2.1
2015-11-01,Pecuario,108.91,1.9,1.7,1
2015-12-01,Pecuario,109.09,0.2,1.9,1.9
2016-01-01,Pecuario,110.76,1.5,1.5,2.8
2016-02-01,Pecuario,111.43,0.6,2.1,3.5
2016-03-01,Pecuario,114.09,2.4,4.6,7
2016-04-01,Pecuario,113.98,-0.1,4.5,5.9
2016-05-01,Pecuario,110.38,-3.2,1.2,1.7
2016-06-01,Pecuario,110.21,-0.2,1,2
2016-07-01,Pecuario,109.13,-1,0,2.4
2016-08-01,Pecuario,110.28,1.1,1.1,3.1
2016-09-01,Pecuario,110.18,-0.1,1,2.3
2016-10-01,Pecuario,111.15,0.9,1.9,4
2016-11-01,Pecuario,113.64,2.2,4.2,4.3
2016-12-01,Pecuario,113.18,-0.4,3.7,3.7
2017-01-01,Pecuario,111.51,-1.5,-1.5,0.7
2017-02-01,Pecuario,111.37,-0.1,-1.6,-0.1
2017-03-01,Pecuario,114.5,2.8,1.2,0.4
2017-04-01,Pecuario,114.28,-0.2,1,0.3
2017-05-01,Pecuario,111.7,-2.3,-1.3,1.2
2017-06-01,Pecuario,113.25,1.4,0.1,2.8
2017-07-01,Pecuario,113.11,-0.1,-0.1,3.6
2017-08-01,Pecuario,112.29,-0.7,-0.8,1.8
2017-09-01,Pecuario,111.2,-1,-1.7,0.9
2017-10-01,Pecuario,110.99,-0.2,-1.9,-0.1
2017-11-01,Pecuario,110.71,-0.3,-2.2,-2.6
2017-12-01,Pecuario,112.76,1.9,-0.4,-0.4
2018-01-01,Pecuario,115.39,2.3,2.3,3.5
2018-02-01,Pecuario,117.67,2,4.4,5.7
2018-03-01,Pecuario,119.05,1.2,5.6,4
2018-04-01,Pecuario,116.3,-2.3,3.1,1.8
2018-05-01,Pecuario,114.42,-1.6,1.5,2.4
2018-06-01,Pecuario,115.41,0.9,2.4,1.9
2018-07-01,Pecuario,115.78,0.3,2.7,2.4
2018-08-01,Pecuario,114.72,-0.9,1.7,2.2
2018-09-01,Pecuario,116.06,1.2,2.9,4.4
2018-10-01,Pecuario,116.6,0.5,3.4,5.1
2018-11-01,Pecuario,116.28,-0.3,3.1,5
2018-12-01,Pecuario,116.3,0,3.1,3.1
2019-01-01,Pecuario,113.86,-2.1,-2.1,-1.3
2019-02-01,Pecuario,111.37,-2.2,-4.2,-5.4
2019-03-01,Pecuario,113.4,1.8,-2.5,-4.7
2019-04-01,Pecuario,113.07,-0.3,-2.8,-2.8
2019-05-01,Pecuario,115.36,2,-0.8,0.8
2019-06-01,Pecuario,116.66,1.1,0.3,1.1
2019-07-01,Pecuario,116.24,-0.4,-0.1,0.4
2019-08-01,Pecuario,115.64,-0.5,-0.6,0.8
2019-09-01,Pecuario,114.5,-1,-1.5,-1.3
2019-10-01,Pecuario,114.83,0.3,-1.3,-1.5
2019-11-01,Pecuario,114.67,-0.1,-1.4,-1.4
2019-12-01,Pecuario,114.84,0.1,-1.3,-1.3
2020-01-01,Pecuario,115.46,0.5,0.5,1.4
2020-02-01,Pecuario,117.18,1.5,2,5.2
2020-03-01,Pecuario,117.7,0.4,2.5,3.8
2020-04-01,Pecuario,117.22,-0.4,2.1,3.7
2020-05-01,Pecuario,117.12,-0.1,2,1.5
2020-06-01,Pecuario,117.44,0.3,2.3,0.7
2020-07-01,Pecuario,121.55,3.5,5.8,4.6
2020-08-01,Pecuario,122.67,0.9,6.8,6.1
2020-09-01,Pecuario,122.85,0.1,7,7.3
2020-10-01,Pecuario,122.62,-0.2,6.8,6.8
2020-11-01,Pecuario,126.02,2.8,9.7,9.9
2020-12-01,Pecuario,125.14,-0.7,9,9
2021-01-01,Pecuario,127.18,1.6,1.6,10.2
2021-02-01,Pecuario,126.97,-0.2,1.5,8.4
2021-03-01,Pecuario,129.67,2.1,3.6,10.2
2021-04-01,Pecuario,128.24,-1.1,2.5,9.4
2021-05-01,Pecuario,129.62,1.1,3.6,10.7
2021-06-01,Pecuario,131.19,1.2,4.8,11.7
2021-07-01,Pecuario,133.79,2,6.9,10.1
2021-08-01,Pecuario,135.9,1.6,8.6,10.8
2021-09-01,Pecuario,136.68,0.6,9.2,11.3
2021-10-01,Pecuario,136.39,-0.2,9,11.2
2021-11-01,Pecuario,137.25,0.6,9.7,8.9
2021-12-01,Pecuario,140.19,2.1,12,12
2022-01-01,Pecuario,138.95,-0.9,-0.9,9.3
2022-02-01,Pecuario,137.43,-1.1,-2,8.2
2022-03-01,Pecuario,141.3,2.8,0.8,9
2022-04-01,Pecuario,141.73,0.3,1.1,10.5
2022-05-01,Pecuario,140.03,-1.2,-0.1,8
2022-06-01,Pecuario,142.87,2,1.9,8.9
2022-07-01,Pecuario,145.1,1.6,3.5,8.5
2022-08-01,Pecuario,146.09,0.7,4.2,7.5
2022-09-01,Pecuario,145.79,-0.2,4,6.7
2022-10-01,Pecuario,144.08,-1.2,2.8,5.6
2022-11-01,Pecuario,145.64,1.1,3.9,6.1
2022-12-01,Pecuario,145.76,0.1,4,4
2023-01-01,Pecuario,144.75,-0.7,-0.7,4.2
2023-02-01,Pecuario,150.47,4,3.2,9.5
2023-03-01,Pecuario,159.01,5.7,9.1,12.5
2023-04-01,Pecuario,160.9,1.2,10.4,13.5
2023-05-01,Pecuario,160.95,0,10.4,14.9
2023-06-01,Pecuario,154.72,-3.9,6.1,8.3
2023-07-01,Pecuario,155.83,0.7,6.9,7.4
2023-08-01,Pecuario,154.53,-0.8,6,5.8
2023-09-01,Pecuario,149.61,-3.2,2.6,2.6
2023-10-01,Pecuario,148.84,-0.5,2.1,3.3
2023-11-01,Pecuario,147.13,-1.1,0.9,1
2023-12-01,Pecuario,148.84,1.2,2.1,2.1
2024-01-01,Pecuario,148.1,-0.5,-0.5,2.3
2024-02-01,Pecuario,148.79,0.5,-0,-1.1
2024-03-01,Pecuario,153.51,3.2,3.1,-3.5
2024-04-01,Pecuario,149.49,-2.6,0.4,-7.1
2024-05-01,Pecuario,148.68,-0.5,-0.1,-7.6
2024-06-01,Pecuario,145.6,-2.1,-2.2,-5.9
2024-07-01,Pecuario,147.22,1.1,-1.1,-5.5
2024-08-01,Pecuario,150.05,1.9,0.8,-2.9
2024-09-01,Pecuario,152.54,1.7,2.5,2
2024-10-01,Pecuario,154.6,1.4,3.9,3.9
2024-11-01,Pecuario,155.44,0.5,4.4,5.6
2024-12-01,Pecuario,155.89,0.3,4.7,4.7
2025-01-01,Pecuario,147.94,-5.1,-5.1,-0.1
2025-02-01,Pecuario,143.31,-3.1,-8.1,-3.7
2025-03-01,Pecuario,152.08,6.1,-2.4,-0.9
2025-04-01,Pecuario,154.26,1.4,-1,3.2
2025-05-01,Pecuario,151.32,-1.9,-2.9,1.8
2025-06-01,Pecuario,150.87,-0.3,-3.2,3.6
2025-07-01,Pecuario,146.19,-3.1,-6.2,-0.7
2025-08-01,Pecuario,146.39,0.1,-6.1,-2.4
2025-09-01,Pecuario,144.11,-1.6,-7.6,-5.5
2025-10-01,Pecuario,144.86,0.5,-7.1,-6.3
2025-11-01,Pecuario,146.03,0.8,-6.3,-6.1
2025-12-01,Pecuario,151.18,3.5,-3,-3
2026-01-01,Pecuario,154.76,2.4,2.4,4.6
2026-02-01,Pecuario,161.45,4.3,6.8,12.7
2026-03-01,Pecuario,165.28,2.4,9.3,8.7
2026-04-01,Pecuario,160.8,-2.7,6.4,4.2
2014-01-01,Pesca,92.8,NA,NA,NA
2014-02-01,Pesca,94.7,2,NA,NA
2014-03-01,Pesca,92.27,-2.6,NA,NA
2014-04-01,Pesca,98.36,6.6,NA,NA
2014-05-01,Pesca,101.42,3.1,NA,NA
2014-06-01,Pesca,101.38,-0,NA,NA
2014-07-01,Pesca,104.31,2.9,NA,NA
2014-08-01,Pesca,107.15,2.7,NA,NA
2014-09-01,Pesca,108.4,1.2,NA,NA
2014-10-01,Pesca,107.25,-1.1,NA,NA
2014-11-01,Pesca,105.43,-1.7,NA,NA
2014-12-01,Pesca,99.63,-5.5,NA,NA
2015-01-01,Pesca,95.88,-3.8,-3.8,3.3
2015-02-01,Pesca,93.78,-2.2,-5.9,-1
2015-03-01,Pesca,97.21,3.7,-2.4,5.4
2015-04-01,Pesca,104.67,7.7,5.1,6.4
2015-05-01,Pesca,110.27,5.4,10.7,8.7
2015-06-01,Pesca,112.03,1.6,12.4,10.5
2015-07-01,Pesca,112.69,0.6,13.1,8
2015-08-01,Pesca,116.49,3.4,16.9,8.7
2015-09-01,Pesca,113.93,-2.2,14.4,5.1
2015-10-01,Pesca,111.87,-1.8,12.3,4.3
2015-11-01,Pesca,112.49,0.6,12.9,6.7
2015-12-01,Pesca,112.29,-0.2,12.7,12.7
2016-01-01,Pesca,113.01,0.6,0.6,17.9
2016-02-01,Pesca,113.12,0.1,0.7,20.6
2016-03-01,Pesca,116.79,3.2,4,20.1
2016-04-01,Pesca,120.48,3.2,7.3,15.1
2016-05-01,Pesca,119.99,-0.4,6.9,8.8
2016-06-01,Pesca,122.4,2,9,9.3
2016-07-01,Pesca,124.14,1.4,10.6,10.2
2016-08-01,Pesca,125.15,0.8,11.5,7.4
2016-09-01,Pesca,124.29,-0.7,10.7,9.1
2016-10-01,Pesca,119.72,-3.7,6.6,7
2016-11-01,Pesca,121.89,1.8,8.5,8.4
2016-12-01,Pesca,121.85,-0,8.5,8.5
2017-01-01,Pesca,120.33,-1.2,-1.2,6.5
2017-02-01,Pesca,126.07,4.8,3.5,11.4
2017-03-01,Pesca,129.13,2.4,6,10.6
2017-04-01,Pesca,132.38,2.5,8.6,9.9
2017-05-01,Pesca,132.49,0.1,8.7,10.4
2017-06-01,Pesca,133.3,0.6,9.4,8.9
2017-07-01,Pesca,138.39,3.8,13.6,11.5
2017-08-01,Pesca,138.79,0.3,13.9,10.9
2017-09-01,Pesca,140.84,1.5,15.6,13.3
2017-10-01,Pesca,134.74,-4.3,10.6,12.5
2017-11-01,Pesca,129.29,-4,6.1,6.1
2017-12-01,Pesca,127.18,-1.6,4.4,4.4
2018-01-01,Pesca,128.96,1.4,1.4,7.2
2018-02-01,Pesca,130.53,1.2,2.6,3.5
2018-03-01,Pesca,134.12,2.8,5.5,3.9
2018-04-01,Pesca,141.43,5.5,11.2,6.8
2018-05-01,Pesca,142.52,0.8,12.1,7.6
2018-06-01,Pesca,143.34,0.6,12.7,7.5
2018-07-01,Pesca,146.98,2.5,15.6,6.2
2018-08-01,Pesca,143.26,-2.5,12.6,3.2
2018-09-01,Pesca,148.15,3.4,16.5,5.2
2018-10-01,Pesca,134.01,-9.5,5.4,-0.5
2018-11-01,Pesca,128.09,-4.4,0.7,-0.9
2018-12-01,Pesca,122.21,-4.6,-3.9,-3.9
2019-01-01,Pesca,119.58,-2.2,-2.2,-7.3
2019-02-01,Pesca,113.14,-5.4,-7.4,-13.3
2019-03-01,Pesca,116.07,2.6,-5,-13.5
2019-04-01,Pesca,124.07,6.9,1.5,-12.3
2019-05-01,Pesca,128.74,3.8,5.3,-9.7
2019-06-01,Pesca,126.19,-2,3.3,-12
2019-07-01,Pesca,127.95,1.4,4.7,-12.9
2019-08-01,Pesca,128.02,0.1,4.8,-10.6
2019-09-01,Pesca,132.28,3.3,8.2,-10.7
2019-10-01,Pesca,132.92,0.5,8.8,-0.8
2019-11-01,Pesca,127.16,-4.3,4.1,-0.7
2019-12-01,Pesca,125.05,-1.7,2.3,2.3
2020-01-01,Pesca,120.53,-3.6,-3.6,0.8
2020-02-01,Pesca,111.21,-7.7,-11.1,-1.7
2020-03-01,Pesca,111.77,0.5,-10.6,-3.7
2020-04-01,Pesca,116.63,4.3,-6.7,-6
2020-05-01,Pesca,118.57,1.7,-5.2,-7.9
2020-06-01,Pesca,118.14,-0.4,-5.5,-6.4
2020-07-01,Pesca,120.91,2.3,-3.3,-5.5
2020-08-01,Pesca,123.18,1.9,-1.5,-3.8
2020-09-01,Pesca,125.75,2.1,0.6,-4.9
2020-10-01,Pesca,121.38,-3.5,-2.9,-8.7
2020-11-01,Pesca,125.7,3.6,0.5,-1.1
2020-12-01,Pesca,123.54,-1.7,-1.2,-1.2
2021-01-01,Pesca,124.13,0.5,0.5,3
