FECHA,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2022-07-01,Impresión y Reproducción de Grabaciones,120.93,2.1,1.8,2.2
2022-08-01,Impresión y Reproducción de Grabaciones,119.38,-1.3,0.5,0.8
2022-09-01,Impresión y Reproducción de Grabaciones,120.66,1.1,1.6,1.8
2022-10-01,Impresión y Reproducción de Grabaciones,121.75,0.9,2.5,3.3
2022-11-01,Impresión y Reproducción de Grabaciones,119.1,-2.2,0.3,0.1
2022-12-01,Impresión y Reproducción de Grabaciones,122.45,2.8,3.1,3.1
2023-01-01,Impresión y Reproducción de Grabaciones,122.51,0,0,4.8
2023-02-01,Impresión y Reproducción de Grabaciones,122.51,0,0,4.1
2023-03-01,Impresión y Reproducción de Grabaciones,119.44,-2.5,-2.5,0.7
2023-04-01,Impresión y Reproducción de Grabaciones,120.9,1.2,-1.3,1.6
2023-05-01,Impresión y Reproducción de Grabaciones,119.95,-0.8,-2,0.4
2023-06-01,Impresión y Reproducción de Grabaciones,121.81,1.6,-0.5,2.9
2023-07-01,Impresión y Reproducción de Grabaciones,121.07,-0.6,-1.1,0.1
2023-08-01,Impresión y Reproducción de Grabaciones,123.4,1.9,0.8,3.4
2023-09-01,Impresión y Reproducción de Grabaciones,121.88,-1.2,-0.5,1
2023-10-01,Impresión y Reproducción de Grabaciones,123.44,1.3,0.8,1.4
2023-11-01,Impresión y Reproducción de Grabaciones,120.72,-2.2,-1.4,1.4
2023-12-01,Impresión y Reproducción de Grabaciones,121.05,0.3,-1.1,-1.1
2024-01-01,Impresión y Reproducción de Grabaciones,120.88,-0.1,-0.1,-1.3
2024-02-01,Impresión y Reproducción de Grabaciones,121.05,0.1,0,-1.2
2024-03-01,Impresión y Reproducción de Grabaciones,120.53,-0.4,-0.4,0.9
2024-04-01,Impresión y Reproducción de Grabaciones,122.17,1.4,0.9,1.1
2024-05-01,Impresión y Reproducción de Grabaciones,121.31,-0.7,0.2,1.1
2024-06-01,Impresión y Reproducción de Grabaciones,121.57,0.2,0.4,-0.2
2024-07-01,Impresión y Reproducción de Grabaciones,121.52,-0,0.4,0.4
2024-08-01,Impresión y Reproducción de Grabaciones,121.1,-0.3,0,-1.9
2024-09-01,Impresión y Reproducción de Grabaciones,121.35,0.2,0.2,-0.4
2024-10-01,Impresión y Reproducción de Grabaciones,120.76,-0.5,-0.2,-2.2
2024-11-01,Impresión y Reproducción de Grabaciones,121.09,0.3,0,0.3
2024-12-01,Impresión y Reproducción de Grabaciones,120.88,-0.2,-0.1,-0.1
2025-01-01,Impresión y Reproducción de Grabaciones,121.2,0.3,0.3,0.3
2025-02-01,Impresión y Reproducción de Grabaciones,120.01,-1,-0.7,-0.9
2025-03-01,Impresión y Reproducción de Grabaciones,120.23,0.2,-0.5,-0.2
2025-04-01,Impresión y Reproducción de Grabaciones,121.45,1,0.5,-0.6
2025-05-01,Impresión y Reproducción de Grabaciones,120.04,-1.2,-0.7,-1
2025-06-01,Impresión y Reproducción de Grabaciones,120.1,0,-0.6,-1.2
2025-07-01,Impresión y Reproducción de Grabaciones,120.06,-0,-0.7,-1.2
2025-08-01,Impresión y Reproducción de Grabaciones,120.65,0.5,-0.2,-0.4
2025-09-01,Impresión y Reproducción de Grabaciones,120.28,-0.3,-0.5,-0.9
2025-10-01,Impresión y Reproducción de Grabaciones,119.91,-0.3,-0.8,-0.7
2025-11-01,Impresión y Reproducción de Grabaciones,120.22,0.3,-0.5,-0.7
2025-12-01,Impresión y Reproducción de Grabaciones,118.08,-1.8,-2.3,-2.3
2026-01-01,Impresión y Reproducción de Grabaciones,115.92,-1.8,-1.8,-4.4
2026-02-01,Impresión y Reproducción de Grabaciones,114.5,-1.2,-3,-4.6
2026-03-01,Impresión y Reproducción de Grabaciones,113.86,-0.6,-3.6,-5.3
2026-04-01,Impresión y Reproducción de Grabaciones,113.25,-0.5,-4.1,-6.8
2014-01-01,Metales Comunes y Productos Elaborados de Metal,99.85,NA,NA,NA
2014-02-01,Metales Comunes y Productos Elaborados de Metal,99.82,-0,NA,NA
2014-03-01,Metales Comunes y Productos Elaborados de Metal,99.84,0,NA,NA
2014-04-01,Metales Comunes y Productos Elaborados de Metal,99.72,-0.1,NA,NA
2014-05-01,Metales Comunes y Productos Elaborados de Metal,100.4,0.7,NA,NA
2014-06-01,Metales Comunes y Productos Elaborados de Metal,100.65,0.2,NA,NA
2014-07-01,Metales Comunes y Productos Elaborados de Metal,100.37,-0.3,NA,NA
2014-08-01,Metales Comunes y Productos Elaborados de Metal,100.7,0.3,NA,NA
2014-09-01,Metales Comunes y Productos Elaborados de Metal,102.18,1.5,NA,NA
2014-10-01,Metales Comunes y Productos Elaborados de Metal,103.58,1.4,NA,NA
2014-11-01,Metales Comunes y Productos Elaborados de Metal,104.6,1,NA,NA
2014-12-01,Metales Comunes y Productos Elaborados de Metal,105.07,0.4,NA,NA
2015-01-01,Metales Comunes y Productos Elaborados de Metal,106.38,1.2,1.2,6.5
2015-02-01,Metales Comunes y Productos Elaborados de Metal,108.12,1.6,2.9,8.3
2015-03-01,Metales Comunes y Productos Elaborados de Metal,109.33,1.1,4.1,9.5
2015-04-01,Metales Comunes y Productos Elaborados de Metal,108.06,-1.2,2.8,8.4
2015-05-01,Metales Comunes y Productos Elaborados de Metal,107.29,-0.7,2.1,6.9
2015-06-01,Metales Comunes y Productos Elaborados de Metal,106.61,-0.6,1.5,5.9
2015-07-01,Metales Comunes y Productos Elaborados de Metal,104.89,-1.6,-0.2,4.5
2015-08-01,Metales Comunes y Productos Elaborados de Metal,105.87,0.9,0.8,5.1
2015-09-01,Metales Comunes y Productos Elaborados de Metal,105.56,-0.3,0.5,3.3
2015-10-01,Metales Comunes y Productos Elaborados de Metal,105.83,0.3,0.7,2.2
2015-11-01,Metales Comunes y Productos Elaborados de Metal,107.16,1.3,2,2.4
2015-12-01,Metales Comunes y Productos Elaborados de Metal,107.14,-0,2,2
2016-01-01,Metales Comunes y Productos Elaborados de Metal,108.16,1,1,1.7
2016-02-01,Metales Comunes y Productos Elaborados de Metal,108.18,0,1,0.1
2016-03-01,Metales Comunes y Productos Elaborados de Metal,106.22,-1.8,-0.9,-2.8
2016-04-01,Metales Comunes y Productos Elaborados de Metal,105.37,-0.8,-1.7,-2.5
2016-05-01,Metales Comunes y Productos Elaborados de Metal,106.52,1.1,-0.6,-0.7
2016-06-01,Metales Comunes y Productos Elaborados de Metal,107.8,1.2,0.6,1.1
2016-07-01,Metales Comunes y Productos Elaborados de Metal,105.22,-2.4,-1.8,0.3
2016-08-01,Metales Comunes y Productos Elaborados de Metal,105.59,0.4,-1.4,-0.3
2016-09-01,Metales Comunes y Productos Elaborados de Metal,107.11,1.4,-0,1.5
2016-10-01,Metales Comunes y Productos Elaborados de Metal,107.57,0.4,0.4,1.6
2016-11-01,Metales Comunes y Productos Elaborados de Metal,107.53,-0,0.4,0.3
2016-12-01,Metales Comunes y Productos Elaborados de Metal,110.1,2.4,2.8,2.8
2017-01-01,Metales Comunes y Productos Elaborados de Metal,109.25,-0.8,-0.8,1
2017-02-01,Metales Comunes y Productos Elaborados de Metal,106.91,-2.1,-2.9,-1.2
2017-03-01,Metales Comunes y Productos Elaborados de Metal,106.68,-0.2,-3.1,0.4
2017-04-01,Metales Comunes y Productos Elaborados de Metal,106.36,-0.3,-3.4,0.9
2017-05-01,Metales Comunes y Productos Elaborados de Metal,106.24,-0.1,-3.5,-0.3
2017-06-01,Metales Comunes y Productos Elaborados de Metal,105.88,-0.3,-3.8,-1.8
2017-07-01,Metales Comunes y Productos Elaborados de Metal,105.16,-0.7,-4.5,-0.1
2017-08-01,Metales Comunes y Productos Elaborados de Metal,105.75,0.6,-4,0.2
2017-09-01,Metales Comunes y Productos Elaborados de Metal,108.1,2.2,-1.8,0.9
2017-10-01,Metales Comunes y Productos Elaborados de Metal,109.08,0.9,-0.9,1.4
2017-11-01,Metales Comunes y Productos Elaborados de Metal,108.61,-0.4,-1.4,1
2017-12-01,Metales Comunes y Productos Elaborados de Metal,108.91,0.3,-1.1,-1.1
2018-01-01,Metales Comunes y Productos Elaborados de Metal,109.14,0.2,0.2,-0.1
2018-02-01,Metales Comunes y Productos Elaborados de Metal,109.56,0.4,0.6,2.5
2018-03-01,Metales Comunes y Productos Elaborados de Metal,110.81,1.1,1.7,3.9
2018-04-01,Metales Comunes y Productos Elaborados de Metal,110.24,-0.5,1.2,3.6
2018-05-01,Metales Comunes y Productos Elaborados de Metal,111.33,1,2.2,4.8
2018-06-01,Metales Comunes y Productos Elaborados de Metal,110.96,-0.3,1.9,4.8
2018-07-01,Metales Comunes y Productos Elaborados de Metal,111.2,0.2,2.1,5.7
2018-08-01,Metales Comunes y Productos Elaborados de Metal,111.16,-0,2.1,5.1
2018-09-01,Metales Comunes y Productos Elaborados de Metal,112.3,1,3.1,3.9
2018-10-01,Metales Comunes y Productos Elaborados de Metal,113.2,0.8,3.9,3.8
2018-11-01,Metales Comunes y Productos Elaborados de Metal,114.94,1.5,5.5,5.8
2018-12-01,Metales Comunes y Productos Elaborados de Metal,115.14,0.2,5.7,5.7
2019-01-01,Metales Comunes y Productos Elaborados de Metal,115.4,0.2,0.2,5.7
2019-02-01,Metales Comunes y Productos Elaborados de Metal,113.96,-1.2,-1,4
2019-03-01,Metales Comunes y Productos Elaborados de Metal,112.9,-0.9,-1.9,1.9
2019-04-01,Metales Comunes y Productos Elaborados de Metal,112.89,-0,-2,2.4
2019-05-01,Metales Comunes y Productos Elaborados de Metal,111.98,-0.8,-2.7,0.6
2019-06-01,Metales Comunes y Productos Elaborados de Metal,112.11,0.1,-2.6,1
2019-07-01,Metales Comunes y Productos Elaborados de Metal,110.65,-1.3,-3.9,-0.5
2019-08-01,Metales Comunes y Productos Elaborados de Metal,112.38,1.6,-2.4,1.1
2019-09-01,Metales Comunes y Productos Elaborados de Metal,112.35,-0,-2.4,0
2019-10-01,Metales Comunes y Productos Elaborados de Metal,112.42,0.1,-2.4,-0.7
2019-11-01,Metales Comunes y Productos Elaborados de Metal,112.08,-0.3,-2.7,-2.5
2019-12-01,Metales Comunes y Productos Elaborados de Metal,112.51,0.4,-2.3,-2.3
2020-01-01,Metales Comunes y Productos Elaborados de Metal,111.55,-0.9,-0.9,-3.3
2020-02-01,Metales Comunes y Productos Elaborados de Metal,113.82,2,1.2,-0.1
2020-03-01,Metales Comunes y Productos Elaborados de Metal,118.2,3.8,5.1,4.7
2020-04-01,Metales Comunes y Productos Elaborados de Metal,115.63,-2.2,2.8,2.4
2020-05-01,Metales Comunes y Productos Elaborados de Metal,115.62,-0,2.8,3.3
2020-06-01,Metales Comunes y Productos Elaborados de Metal,117.39,1.5,4.3,4.7
2020-07-01,Metales Comunes y Productos Elaborados de Metal,118.48,0.9,5.3,7.1
2020-08-01,Metales Comunes y Productos Elaborados de Metal,118.93,0.4,5.7,5.8
2020-09-01,Metales Comunes y Productos Elaborados de Metal,119.24,0.3,6,6.1
2020-10-01,Metales Comunes y Productos Elaborados de Metal,120.67,1.2,7.3,7.3
2020-11-01,Metales Comunes y Productos Elaborados de Metal,121.69,0.8,8.2,8.6
2020-12-01,Metales Comunes y Productos Elaborados de Metal,123.73,1.7,10,10
2021-01-01,Metales Comunes y Productos Elaborados de Metal,129.58,4.7,4.7,16.2
2021-02-01,Metales Comunes y Productos Elaborados de Metal,134.91,4.1,9,18.5
2021-03-01,Metales Comunes y Productos Elaborados de Metal,137.39,1.8,11,16.2
2021-04-01,Metales Comunes y Productos Elaborados de Metal,137.3,-0.1,11,18.7
2021-05-01,Metales Comunes y Productos Elaborados de Metal,139.2,1.4,12.5,20.4
2021-06-01,Metales Comunes y Productos Elaborados de Metal,144.41,3.7,16.7,23
2021-07-01,Metales Comunes y Productos Elaborados de Metal,148.87,3.1,20.3,25.6
2021-08-01,Metales Comunes y Productos Elaborados de Metal,152.38,2.4,23.2,28.1
2021-09-01,Metales Comunes y Productos Elaborados de Metal,153.94,1,24.4,29.1
2021-10-01,Metales Comunes y Productos Elaborados de Metal,155.75,1.2,25.9,29.1
2021-11-01,Metales Comunes y Productos Elaborados de Metal,155.01,-0.5,25.3,27.4
2021-12-01,Metales Comunes y Productos Elaborados de Metal,160.64,3.6,29.8,29.8
2022-01-01,Metales Comunes y Productos Elaborados de Metal,159.12,-0.9,-0.9,22.8
2022-02-01,Metales Comunes y Productos Elaborados de Metal,155.64,-2.2,-3.1,15.4
2022-03-01,Metales Comunes y Productos Elaborados de Metal,155.23,-0.3,-3.4,13
2022-04-01,Metales Comunes y Productos Elaborados de Metal,156.03,0.5,-2.9,13.6
2022-05-01,Metales Comunes y Productos Elaborados de Metal,160.39,2.8,-0.2,15.2
2022-06-01,Metales Comunes y Productos Elaborados de Metal,157.25,-2,-2.1,8.9
2022-07-01,Metales Comunes y Productos Elaborados de Metal,161.09,2.4,0.3,8.2
2022-08-01,Metales Comunes y Productos Elaborados de Metal,160.66,-0.3,0,5.4
2022-09-01,Metales Comunes y Productos Elaborados de Metal,155.8,-3,-3,1.2
2022-10-01,Metales Comunes y Productos Elaborados de Metal,158.65,1.8,-1.2,1.9
2022-11-01,Metales Comunes y Productos Elaborados de Metal,155.87,-1.8,-3,0.6
2022-12-01,Metales Comunes y Productos Elaborados de Metal,153.33,-1.6,-4.6,-4.6
2023-01-01,Metales Comunes y Productos Elaborados de Metal,152.13,-0.8,-0.8,-4.4
2023-02-01,Metales Comunes y Productos Elaborados de Metal,155.99,2.5,1.7,0.2
2023-03-01,Metales Comunes y Productos Elaborados de Metal,152.21,-2.4,-0.7,-1.9
2023-04-01,Metales Comunes y Productos Elaborados de Metal,150.35,-1.2,-1.9,-3.6
2023-05-01,Metales Comunes y Productos Elaborados de Metal,147.07,-2.2,-4.1,-8.3
2023-06-01,Metales Comunes y Productos Elaborados de Metal,145.42,-1.1,-5.2,-7.5
2023-07-01,Metales Comunes y Productos Elaborados de Metal,141.59,-2.6,-7.7,-12.1
2023-08-01,Metales Comunes y Productos Elaborados de Metal,141.26,-0.2,-7.9,-12.1
2023-09-01,Metales Comunes y Productos Elaborados de Metal,143.54,1.6,-6.4,-7.9
2023-10-01,Metales Comunes y Productos Elaborados de Metal,145.17,1.1,-5.3,-8.5
2023-11-01,Metales Comunes y Productos Elaborados de Metal,144.03,-0.8,-6.1,-7.6
2023-12-01,Metales Comunes y Productos Elaborados de Metal,141.24,-1.9,-7.9,-7.9
2024-01-01,Metales Comunes y Productos Elaborados de Metal,134.05,-5.1,-5.1,-11.9
2024-02-01,Metales Comunes y Productos Elaborados de Metal,140.09,4.5,-0.8,-10.2
2024-03-01,Metales Comunes y Productos Elaborados de Metal,137.85,-1.6,-2.4,-9.4
2024-04-01,Metales Comunes y Productos Elaborados de Metal,137.74,-0.1,-2.5,-8.4
2024-05-01,Metales Comunes y Productos Elaborados de Metal,136.39,-1,-3.4,-7.3
2024-06-01,Metales Comunes y Productos Elaborados de Metal,134.38,-1.5,-4.9,-7.6
2024-07-01,Metales Comunes y Productos Elaborados de Metal,135.93,1.2,-3.8,-4
2024-08-01,Metales Comunes y Productos Elaborados de Metal,136.23,0.2,-3.5,-3.6
2024-09-01,Metales Comunes y Productos Elaborados de Metal,135.67,-0.4,-3.9,-5.5
2024-10-01,Metales Comunes y Productos Elaborados de Metal,134.89,-0.6,-4.5,-7.1
2024-11-01,Metales Comunes y Productos Elaborados de Metal,135.69,0.6,-3.9,-5.8
2024-12-01,Metales Comunes y Productos Elaborados de Metal,134.37,-1,-4.9,-4.9
2025-01-01,Metales Comunes y Productos Elaborados de Metal,134.3,-0.1,-0.1,0.2
2025-02-01,Metales Comunes y Productos Elaborados de Metal,132.62,-1.3,-1.3,-5.3
2025-03-01,Metales Comunes y Productos Elaborados de Metal,131.24,-1,-2.3,-4.8
2025-04-01,Metales Comunes y Productos Elaborados de Metal,129.56,-1.3,-3.6,-5.9
2025-05-01,Metales Comunes y Productos Elaborados de Metal,129.8,0.2,-3.4,-4.8
2025-06-01,Metales Comunes y Productos Elaborados de Metal,130.72,0.7,-2.7,-2.7
2025-07-01,Metales Comunes y Productos Elaborados de Metal,128.86,-1.4,-4.1,-5.2
2025-08-01,Metales Comunes y Productos Elaborados de Metal,126.67,-1.7,-5.7,-7
2025-09-01,Metales Comunes y Productos Elaborados de Metal,123.98,-2.1,-7.7,-8.6
2025-10-01,Metales Comunes y Productos Elaborados de Metal,121.6,-1.9,-9.5,-9.9
2025-11-01,Metales Comunes y Productos Elaborados de Metal,118.91,-2.2,-11.5,-12.4
2025-12-01,Metales Comunes y Productos Elaborados de Metal,117.66,-1.1,-12.4,-12.4
2026-01-01,Metales Comunes y Productos Elaborados de Metal,118.51,0.7,0.7,-11.8
2026-02-01,Metales Comunes y Productos Elaborados de Metal,117.99,-0.4,0.3,-11
2026-03-01,Metales Comunes y Productos Elaborados de Metal,120.94,2.5,2.8,-7.8
2026-04-01,Metales Comunes y Productos Elaborados de Metal,121.15,0.2,3,-6.5
2014-01-01,Otra Maquinaria y Equipo,99.85,NA,NA,NA
2014-02-01,Otra Maquinaria y Equipo,100.28,0.4,NA,NA
2014-03-01,Otra Maquinaria y Equipo,101.31,1,NA,NA
2014-04-01,Otra Maquinaria y Equipo,101.11,-0.2,NA,NA
2014-05-01,Otra Maquinaria y Equipo,101.01,-0.1,NA,NA
2014-06-01,Otra Maquinaria y Equipo,101.03,0,NA,NA
2014-07-01,Otra Maquinaria y Equipo,101.44,0.4,NA,NA
2014-08-01,Otra Maquinaria y Equipo,101.75,0.3,NA,NA
2014-09-01,Otra Maquinaria y Equipo,102.6,0.8,NA,NA
2014-10-01,Otra Maquinaria y Equipo,103.66,1,NA,NA
2014-11-01,Otra Maquinaria y Equipo,104.31,0.6,NA,NA
2014-12-01,Otra Maquinaria y Equipo,104.9,0.6,NA,NA
2015-01-01,Otra Maquinaria y Equipo,105.77,0.8,0.8,5.9
2015-02-01,Otra Maquinaria y Equipo,107.38,1.5,2.4,7.1
2015-03-01,Otra Maquinaria y Equipo,108.04,0.6,3,6.6
2015-04-01,Otra Maquinaria y Equipo,108.49,0.4,3.4,7.3
2015-05-01,Otra Maquinaria y Equipo,109.68,1.1,4.6,8.6
2015-06-01,Otra Maquinaria y Equipo,110.48,0.7,5.3,9.4
2015-07-01,Otra Maquinaria y Equipo,111.16,0.6,6,9.6
2015-08-01,Otra Maquinaria y Equipo,112.28,1,7,10.3
2015-09-01,Otra Maquinaria y Equipo,112.53,0.2,7.3,9.7
2015-10-01,Otra Maquinaria y Equipo,112.69,0.1,7.4,8.7
2015-11-01,Otra Maquinaria y Equipo,114.65,1.7,9.3,9.9
2015-12-01,Otra Maquinaria y Equipo,116,1.2,10.6,10.6
2016-01-01,Otra Maquinaria y Equipo,117.42,1.2,1.2,11
2016-02-01,Otra Maquinaria y Equipo,119.23,1.5,2.8,11
2016-03-01,Otra Maquinaria y Equipo,118.09,-1,1.8,9.3
2016-04-01,Otra Maquinaria y Equipo,115.18,-2.5,-0.7,6.2
2016-05-01,Otra Maquinaria y Equipo,115.03,-0.1,-0.8,4.9
2016-06-01,Otra Maquinaria y Equipo,115.39,0.3,-0.5,4.4
2016-07-01,Otra Maquinaria y Equipo,114.49,-0.8,-1.3,3
2016-08-01,Otra Maquinaria y Equipo,115.3,0.7,-0.6,2.7
2016-09-01,Otra Maquinaria y Equipo,116.46,1,0.4,3.5
2016-10-01,Otra Maquinaria y Equipo,116.67,0.2,0.6,3.5
2016-11-01,Otra Maquinaria y Equipo,116.83,0.1,0.7,1.9
2016-12-01,Otra Maquinaria y Equipo,117.08,0.2,0.9,0.9
2017-01-01,Otra Maquinaria y Equipo,116.1,-0.8,-0.8,-1.1
2017-02-01,Otra Maquinaria y Equipo,114.27,-1.6,-2.4,-4.2
2017-03-01,Otra Maquinaria y Equipo,114.23,-0,-2.4,-3.3
2017-04-01,Otra Maquinaria y Equipo,113.83,-0.4,-2.8,-1.2
2017-05-01,Otra Maquinaria y Equipo,114.23,0.4,-2.4,-0.7
2017-06-01,Otra Maquinaria y Equipo,114.37,0.1,-2.3,-0.9
2017-07-01,Otra Maquinaria y Equipo,113.72,-0.6,-2.9,-0.7
2017-08-01,Otra Maquinaria y Equipo,113.54,-0.2,-3,-1.5
2017-09-01,Otra Maquinaria y Equipo,113.41,-0.1,-3.1,-2.6
2017-10-01,Otra Maquinaria y Equipo,113.81,0.4,-2.8,-2.5
2017-11-01,Otra Maquinaria y Equipo,113.52,-0.3,-3,-2.8
2017-12-01,Otra Maquinaria y Equipo,113.61,0.1,-3,-3
2018-01-01,Otra Maquinaria y Equipo,113.05,-0.5,-0.5,-2.6
2018-02-01,Otra Maquinaria y Equipo,113.41,0.3,-0.2,-0.8
2018-03-01,Otra Maquinaria y Equipo,113.78,0.3,0.1,-0.4
2018-04-01,Otra Maquinaria y Equipo,113.29,-0.4,-0.3,-0.5
2018-05-01,Otra Maquinaria y Equipo,114.11,0.7,0.4,-0.1
2018-06-01,Otra Maquinaria y Equipo,114.29,0.2,0.6,-0.1
2018-07-01,Otra Maquinaria y Equipo,114.49,0.2,0.8,0.7
2018-08-01,Otra Maquinaria y Equipo,114.82,0.3,1.1,1.1
2018-09-01,Otra Maquinaria y Equipo,115.48,0.6,1.6,1.8
2018-10-01,Otra Maquinaria y Equipo,116.01,0.5,2.1,1.9
2018-11-01,Otra Maquinaria y Equipo,117.12,1,3.1,3.2
2018-12-01,Otra Maquinaria y Equipo,117.1,-0,3.1,3.1
2019-01-01,Otra Maquinaria y Equipo,116.75,-0.3,-0.3,3.3
2019-02-01,Otra Maquinaria y Equipo,116.35,-0.3,-0.6,2.6
2019-03-01,Otra Maquinaria y Equipo,115.7,-0.6,-1.2,1.7
2019-04-01,Otra Maquinaria y Equipo,115.64,-0.1,-1.2,2.1
2019-05-01,Otra Maquinaria y Equipo,116.1,0.4,-0.9,1.7
2019-06-01,Otra Maquinaria y Equipo,116.55,0.4,-0.5,2
2019-07-01,Otra Maquinaria y Equipo,115.29,-1.1,-1.5,0.7
2019-08-01,Otra Maquinaria y Equipo,117.06,1.5,-0,2
2019-09-01,Otra Maquinaria y Equipo,117.17,0.1,0.1,1.5
2019-10-01,Otra Maquinaria y Equipo,117.35,0.2,0.2,1.2
2019-11-01,Otra Maquinaria y Equipo,117.23,-0.1,0.1,0.1
2019-12-01,Otra Maquinaria y Equipo,117.52,0.2,0.4,0.4
2020-01-01,Otra Maquinaria y Equipo,116.12,-1.2,-1.2,-0.5
2020-02-01,Otra Maquinaria y Equipo,117.17,0.9,-0.3,0.7
2020-03-01,Otra Maquinaria y Equipo,119.79,2.2,1.9,3.5
2020-04-01,Otra Maquinaria y Equipo,118.11,-1.4,0.5,2.1
2020-05-01,Otra Maquinaria y Equipo,118.05,-0.1,0.5,1.7
2020-06-01,Otra Maquinaria y Equipo,119.02,0.8,1.3,2.1
2020-07-01,Otra Maquinaria y Equipo,120.73,1.4,2.7,4.7
2020-08-01,Otra Maquinaria y Equipo,121.55,0.7,3.4,3.8
2020-09-01,Otra Maquinaria y Equipo,121.51,-0,3.4,3.7
2020-10-01,Otra Maquinaria y Equipo,122.53,0.8,4.3,4.4
2020-11-01,Otra Maquinaria y Equipo,123.1,0.5,4.7,5
2020-12-01,Otra Maquinaria y Equipo,122.73,-0.3,4.4,4.4
2021-01-01,Otra Maquinaria y Equipo,123.12,0.3,0.3,6
2021-02-01,Otra Maquinaria y Equipo,123.67,0.4,0.8,5.5
2021-03-01,Otra Maquinaria y Equipo,124.67,0.8,1.6,4.1
2021-04-01,Otra Maquinaria y Equipo,124.75,0.1,1.6,5.6
2021-05-01,Otra Maquinaria y Equipo,126.76,1.6,3.3,7.4
2021-06-01,Otra Maquinaria y Equipo,129.25,2,5.3,8.6
2021-07-01,Otra Maquinaria y Equipo,130.48,1,6.3,8.1
2021-08-01,Otra Maquinaria y Equipo,133.53,2.3,8.8,9.9
2021-09-01,Otra Maquinaria y Equipo,134.4,0.7,9.5,10.6
2021-10-01,Otra Maquinaria y Equipo,133.53,-0.6,8.8,9
2021-11-01,Otra Maquinaria y Equipo,132.27,-0.9,7.8,7.4
2021-12-01,Otra Maquinaria y Equipo,133.25,0.7,8.6,8.6
2022-01-01,Otra Maquinaria y Equipo,130.93,-1.7,-1.7,6.3
2022-02-01,Otra Maquinaria y Equipo,129.35,-1.2,-2.9,4.6
2022-03-01,Otra Maquinaria y Equipo,128.13,-0.9,-3.8,2.8
2022-04-01,Otra Maquinaria y Equipo,127.97,-0.1,-4,2.6
2022-05-01,Otra Maquinaria y Equipo,129.45,1.2,-2.9,2.1
2022-06-01,Otra Maquinaria y Equipo,128.13,-1,-3.8,-0.9
2022-07-01,Otra Maquinaria y Equipo,132.11,3.1,-0.9,1.2
2022-08-01,Otra Maquinaria y Equipo,132.42,0.2,-0.6,-0.8
2022-09-01,Otra Maquinaria y Equipo,132.58,0.1,-0.5,-1.4
2022-10-01,Otra Maquinaria y Equipo,136.54,3,2.5,2.3
2022-11-01,Otra Maquinaria y Equipo,134.36,-1.6,0.8,1.6
2022-12-01,Otra Maquinaria y Equipo,132.83,-1.1,-0.3,-0.3
2023-01-01,Otra Maquinaria y Equipo,132.98,0.1,0.1,1.6
2023-02-01,Otra Maquinaria y Equipo,133.75,0.6,0.7,3.4
2023-03-01,Otra Maquinaria y Equipo,132.4,-1,-0.3,3.3
2023-04-01,Otra Maquinaria y Equipo,132.79,0.3,-0,3.8
2023-05-01,Otra Maquinaria y Equipo,130.77,-1.5,-1.6,1
2023-06-01,Otra Maquinaria y Equipo,129.6,-0.9,-2.4,1.1
2023-07-01,Otra Maquinaria y Equipo,128.25,-1,-3.4,-2.9
2023-08-01,Otra Maquinaria y Equipo,130.24,1.6,-1.9,-1.6
2023-09-01,Otra Maquinaria y Equipo,131.14,0.7,-1.3,-1.1
2023-10-01,Otra Maquinaria y Equipo,134.21,2.3,1,-1.7
2023-11-01,Otra Maquinaria y Equipo,132.52,-1.3,-0.2,-1.4
2023-12-01,Otra Maquinaria y Equipo,131.82,-0.5,-0.8,-0.8
2024-01-01,Otra Maquinaria y Equipo,131.42,-0.3,-0.3,-1.2
2024-02-01,Otra Maquinaria y Equipo,133.7,1.7,1.4,-0
2024-03-01,Otra Maquinaria y Equipo,131.28,-1.8,-0.4,-0.8
2024-04-01,Otra Maquinaria y Equipo,130.96,-0.2,-0.7,-1.4
2024-05-01,Otra Maquinaria y Equipo,133.29,1.8,1.1,1.9
2024-06-01,Otra Maquinaria y Equipo,135.38,1.6,2.7,4.5
2024-07-01,Otra Maquinaria y Equipo,136.73,1,3.7,6.6
2024-08-01,Otra Maquinaria y Equipo,135.7,-0.8,2.9,4.2
2024-09-01,Otra Maquinaria y Equipo,136.59,0.7,3.6,4.2
2024-10-01,Otra Maquinaria y Equipo,136.19,-0.3,3.3,1.5
2024-11-01,Otra Maquinaria y Equipo,137.44,0.9,4.3,3.7
2024-12-01,Otra Maquinaria y Equipo,136.37,-0.8,3.5,3.5
2025-01-01,Otra Maquinaria y Equipo,137.02,0.5,0.5,4.3
2025-02-01,Otra Maquinaria y Equipo,135.96,-0.8,-0.3,1.7
2025-03-01,Otra Maquinaria y Equipo,134.62,-1,-1.3,2.5
2025-04-01,Otra Maquinaria y Equipo,135.9,1,-0.3,3.8
2025-05-01,Otra Maquinaria y Equipo,135.1,-0.6,-0.9,1.4
2025-06-01,Otra Maquinaria y Equipo,133.09,-1.5,-2.4,-1.7
2025-07-01,Otra Maquinaria y Equipo,131.2,-1.4,-3.8,-4
2025-08-01,Otra Maquinaria y Equipo,130.69,-0.4,-4.2,-3.7
2025-09-01,Otra Maquinaria y Equipo,129.61,-0.8,-5,-5.1
2025-10-01,Otra Maquinaria y Equipo,125.52,-3.2,-8,-7.8
