FECHA,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2022-08-01,Restaurantes y hoteles,106.9,0.7,NA,NA
2022-09-01,Restaurantes y hoteles,107.63,0.7,NA,NA
2022-10-01,Restaurantes y hoteles,108.34,0.7,NA,NA
2022-11-01,Restaurantes y hoteles,109.06,0.7,NA,NA
2022-12-01,Restaurantes y hoteles,109.81,0.7,NA,NA
2023-01-01,Restaurantes y hoteles,110.46,0.6,0.6,9.6
2023-02-01,Restaurantes y hoteles,111.24,0.7,1.3,9.8
2023-03-01,Restaurantes y hoteles,112.23,0.9,2.2,9.8
2023-04-01,Restaurantes y hoteles,113.15,0.8,3,9.7
2023-05-01,Restaurantes y hoteles,113.88,0.6,3.7,9.2
2023-06-01,Restaurantes y hoteles,114.67,0.7,4.4,8.9
2023-07-01,Restaurantes y hoteles,115.31,0.6,5,8.6
2023-08-01,Restaurantes y hoteles,115.81,0.4,5.5,8.3
2023-09-01,Restaurantes y hoteles,116.32,0.4,5.9,8.1
2023-10-01,Restaurantes y hoteles,116.71,0.3,6.3,7.7
2023-11-01,Restaurantes y hoteles,117.01,0.3,6.6,7.3
2023-12-01,Restaurantes y hoteles,117.29,0.2,6.8,6.8
2024-01-01,Restaurantes y hoteles,117.61,0.3,0.3,6.5
2024-02-01,Restaurantes y hoteles,118.02,0.3,0.6,6.1
2024-03-01,Restaurantes y hoteles,118.53,0.4,1.1,5.6
2024-04-01,Restaurantes y hoteles,118.84,0.3,1.3,5
2024-05-01,Restaurantes y hoteles,119.1,0.2,1.5,4.6
2024-06-01,Restaurantes y hoteles,119.32,0.2,1.7,4.1
2024-07-01,Restaurantes y hoteles,119.52,0.2,1.9,3.7
2024-08-01,Restaurantes y hoteles,119.76,0.2,2.1,3.4
2024-09-01,Restaurantes y hoteles,119.99,0.2,2.3,3.2
2024-10-01,Restaurantes y hoteles,120.22,0.2,2.5,3
2024-11-01,Restaurantes y hoteles,120.4,0.1,2.7,2.9
2024-12-01,Restaurantes y hoteles,120.6,0.2,2.8,2.8
2025-01-01,Restaurantes y hoteles,121,0.3,0.3,2.9
2025-02-01,Restaurantes y hoteles,121.47,0.4,0.7,2.9
2025-03-01,Restaurantes y hoteles,121.79,0.3,1,2.8
2025-04-01,Restaurantes y hoteles,122.01,0.2,1.2,2.7
2025-05-01,Restaurantes y hoteles,122.37,0.3,1.5,2.7
2025-06-01,Restaurantes y hoteles,122.68,0.3,1.7,2.8
2025-07-01,Restaurantes y hoteles,122.87,0.2,1.9,2.8
2025-08-01,Restaurantes y hoteles,123.13,0.2,2.1,2.8
2025-09-01,Restaurantes y hoteles,123.31,0.1,2.2,2.8
2025-10-01,Restaurantes y hoteles,123.47,0.1,2.4,2.7
2025-11-01,Restaurantes y hoteles,123.67,0.2,2.5,2.7
2025-12-01,Restaurantes y hoteles,123.86,0.2,2.7,2.7
2026-01-01,Restaurantes y hoteles,124.19,0.3,0.3,2.6
2026-02-01,Restaurantes y hoteles,124.56,0.3,0.6,2.5
2026-03-01,Restaurantes y hoteles,125.39,0.7,1.2,3
2026-04-01,Restaurantes y hoteles,126.13,0.6,1.8,3.4
2022-01-01,Salud,100.2,NA,NA,NA
2022-02-01,Salud,100.32,0.1,NA,NA
2022-03-01,Salud,100.55,0.2,NA,NA
2022-04-01,Salud,100.98,0.4,NA,NA
2022-05-01,Salud,101.55,0.6,NA,NA
2022-06-01,Salud,102.21,0.6,NA,NA
2022-07-01,Salud,102.78,0.6,NA,NA
2022-08-01,Salud,103.36,0.6,NA,NA
2022-09-01,Salud,103.76,0.4,NA,NA
2022-10-01,Salud,104.07,0.3,NA,NA
2022-11-01,Salud,104.36,0.3,NA,NA
2022-12-01,Salud,104.67,0.3,NA,NA
2023-01-01,Salud,104.95,0.3,0.3,4.7
2023-02-01,Salud,105.16,0.2,0.5,4.8
2023-03-01,Salud,105.48,0.3,0.8,4.9
2023-04-01,Salud,105.97,0.5,1.2,4.9
2023-05-01,Salud,106.26,0.3,1.5,4.6
2023-06-01,Salud,106.58,0.3,1.8,4.3
2023-07-01,Salud,106.77,0.2,2,3.9
2023-08-01,Salud,107.01,0.2,2.2,3.5
2023-09-01,Salud,107.24,0.2,2.5,3.4
2023-10-01,Salud,107.47,0.2,2.7,3.3
2023-11-01,Salud,107.64,0.2,2.8,3.1
2023-12-01,Salud,107.65,0,2.8,2.8
2024-01-01,Salud,107.8,0.1,0.1,2.7
2024-02-01,Salud,108.11,0.3,0.4,2.8
2024-03-01,Salud,108.48,0.3,0.8,2.8
2024-04-01,Salud,108.76,0.3,1,2.6
2024-05-01,Salud,108.96,0.2,1.2,2.5
2024-06-01,Salud,109.1,0.1,1.3,2.4
2024-07-01,Salud,109.17,0.1,1.4,2.2
2024-08-01,Salud,109.26,0.1,1.5,2.1
2024-09-01,Salud,109.34,0.1,1.6,2
2024-10-01,Salud,109.38,0,1.6,1.8
2024-11-01,Salud,109.41,0,1.6,1.6
2024-12-01,Salud,109.47,0.1,1.7,1.7
2025-01-01,Salud,109.53,0.1,0.1,1.6
2025-02-01,Salud,109.62,0.1,0.1,1.4
2025-03-01,Salud,109.7,0.1,0.2,1.1
2025-04-01,Salud,109.74,0,0.2,0.9
2025-05-01,Salud,109.82,0.1,0.3,0.8
2025-06-01,Salud,109.93,0.1,0.4,0.8
2025-07-01,Salud,110,0.1,0.5,0.8
2025-08-01,Salud,110.11,0.1,0.6,0.8
2025-09-01,Salud,110.27,0.1,0.7,0.9
2025-10-01,Salud,110.37,0.1,0.8,0.9
2025-11-01,Salud,110.49,0.1,0.9,1
2025-12-01,Salud,110.64,0.1,1.1,1.1
2026-01-01,Salud,110.71,0.1,0.1,1.1
2026-02-01,Salud,110.86,0.1,0.2,1.1
2026-03-01,Salud,111.02,0.1,0.3,1.2
2026-04-01,Salud,111.2,0.2,0.5,1.3
2022-01-01,Transportes,99.37,NA,NA,NA
2022-02-01,Transportes,99.61,0.2,NA,NA
2022-03-01,Transportes,101.52,1.9,NA,NA
2022-04-01,Transportes,102.57,1,NA,NA
2022-05-01,Transportes,103.96,1.4,NA,NA
2022-06-01,Transportes,106.65,2.6,NA,NA
2022-07-01,Transportes,108.98,2.2,NA,NA
2022-08-01,Transportes,108.38,-0.6,NA,NA
2022-09-01,Transportes,107.88,-0.5,NA,NA
2022-10-01,Transportes,109.07,1.1,NA,NA
2022-11-01,Transportes,109.39,0.3,NA,NA
2022-12-01,Transportes,110.03,0.6,NA,NA
2023-01-01,Transportes,109.32,-0.6,-0.6,10
2023-02-01,Transportes,109.82,0.5,-0.2,10.2
2023-03-01,Transportes,109.8,-0,-0.2,8.2
2023-04-01,Transportes,109.99,0.2,-0,7.2
2023-05-01,Transportes,109.76,-0.2,-0.2,5.6
2023-06-01,Transportes,109.37,-0.4,-0.6,2.6
2023-07-01,Transportes,109.56,0.2,-0.4,0.5
2023-08-01,Transportes,110.55,0.9,0.5,2
2023-09-01,Transportes,111.15,0.5,1,3
2023-10-01,Transportes,111.62,0.4,1.4,2.3
2023-11-01,Transportes,111.18,-0.4,1,1.6
2023-12-01,Transportes,112.41,1.1,2.2,2.2
2024-01-01,Transportes,111.44,-0.9,-0.9,1.9
2024-02-01,Transportes,111.89,0.4,-0.5,1.9
2024-03-01,Transportes,112.47,0.5,0.1,2.4
2024-04-01,Transportes,112.66,0.2,0.2,2.4
2024-05-01,Transportes,112.94,0.2,0.5,2.9
2024-06-01,Transportes,113.01,0.1,0.5,3.3
2024-07-01,Transportes,113.7,0.6,1.1,3.8
2024-08-01,Transportes,113.62,-0.1,1.1,2.8
2024-09-01,Transportes,113.29,-0.3,0.8,1.9
2024-10-01,Transportes,113.21,-0.1,0.7,1.4
2024-11-01,Transportes,113.1,-0.1,0.6,1.7
2024-12-01,Transportes,114.47,1.2,1.8,1.8
2025-01-01,Transportes,113.51,-0.8,-0.8,1.9
2025-02-01,Transportes,113.78,0.2,-0.6,1.7
2025-03-01,Transportes,113.52,-0.2,-0.8,0.9
2025-04-01,Transportes,113.56,0,-0.8,0.8
2025-05-01,Transportes,113.2,-0.3,-1.1,0.2
2025-06-01,Transportes,113.14,-0.1,-1.2,0.1
2025-07-01,Transportes,113.7,0.5,-0.7,0
2025-08-01,Transportes,113.43,-0.2,-0.9,-0.2
2025-09-01,Transportes,113.38,-0,-1,0.1
2025-10-01,Transportes,113.55,0.1,-0.8,0.3
2025-11-01,Transportes,113.56,0,-0.8,0.4
2025-12-01,Transportes,115.17,1.4,0.6,0.6
2026-01-01,Transportes,114.72,-0.4,-0.4,1.1
2026-02-01,Transportes,115.04,0.3,-0.1,1.1
2026-03-01,Transportes,124.08,7.9,7.7,9.3
2026-04-01,Transportes,128.56,3.6,11.6,13.2
2022-01-01,Índice general de precios al consumidor a nivel nacional,100.18,NA,NA,NA
2022-02-01,Índice general de precios al consumidor a nivel nacional,100.5,0.3,NA,NA
2022-03-01,Índice general de precios al consumidor a nivel nacional,102,1.5,NA,NA
2022-04-01,Índice general de precios al consumidor a nivel nacional,103.15,1.1,NA,NA
2022-05-01,Índice general de precios al consumidor a nivel nacional,103.53,0.4,NA,NA
2022-06-01,Índice general de precios al consumidor a nivel nacional,104.6,1,NA,NA
2022-07-01,Índice general de precios al consumidor a nivel nacional,105.64,1,NA,NA
2022-08-01,Índice general de precios al consumidor a nivel nacional,106.3,0.6,NA,NA
2022-09-01,Índice general de precios al consumidor a nivel nacional,106.89,0.6,NA,NA
2022-10-01,Índice general de precios al consumidor a nivel nacional,107.37,0.4,NA,NA
2022-11-01,Índice general de precios al consumidor a nivel nacional,107.85,0.4,NA,NA
2022-12-01,Índice general de precios al consumidor a nivel nacional,108.56,0.7,NA,NA
2023-01-01,Índice general de precios al consumidor a nivel nacional,109.06,0.5,0.5,8.9
2023-02-01,Índice general de precios al consumidor a nivel nacional,109.53,0.4,0.9,9
2023-03-01,Índice general de precios al consumidor a nivel nacional,110.84,1.2,2.1,8.7
2023-04-01,Índice general de precios al consumidor a nivel nacional,111.45,0.6,2.7,8
2023-05-01,Índice general de precios al consumidor a nivel nacional,111.79,0.3,3,8
2023-06-01,Índice general de precios al consumidor a nivel nacional,111.62,-0.2,2.8,6.7
2023-07-01,Índice general de precios al consumidor a nivel nacional,112,0.3,3.2,6
2023-08-01,Índice general de precios al consumidor a nivel nacional,112.45,0.4,3.6,5.8
2023-09-01,Índice general de precios al consumidor a nivel nacional,112.52,0.1,3.6,5.3
2023-10-01,Índice general de precios al consumidor a nivel nacional,112.22,-0.3,3.4,4.5
2023-11-01,Índice general de precios al consumidor a nivel nacional,111.93,-0.3,3.1,3.8
2023-12-01,Índice general de precios al consumidor a nivel nacional,112.27,0.3,3.4,3.4
2024-01-01,Índice general de precios al consumidor a nivel nacional,112.28,0,0,3
2024-02-01,Índice general de precios al consumidor a nivel nacional,112.74,0.4,0.4,2.9
2024-03-01,Índice general de precios al consumidor a nivel nacional,113.8,0.9,1.4,2.7
2024-04-01,Índice general de precios al consumidor a nivel nacional,113.8,0,1.4,2.1
2024-05-01,Índice general de precios al consumidor a nivel nacional,113.65,-0.1,1.2,1.7
2024-06-01,Índice general de precios al consumidor a nivel nacional,113.73,0.1,1.3,1.9
2024-07-01,Índice general de precios al consumidor a nivel nacional,113.99,0.2,1.5,1.8
2024-08-01,Índice general de precios al consumidor a nivel nacional,114.34,0.3,1.8,1.7
2024-09-01,Índice general de precios al consumidor a nivel nacional,114.2,-0.1,1.7,1.5
2024-10-01,Índice general de precios al consumidor a nivel nacional,114.16,-0,1.7,1.7
2024-11-01,Índice general de precios al consumidor a nivel nacional,114.23,0.1,1.7,2.1
2024-12-01,Índice general de precios al consumidor a nivel nacional,114.4,0.1,1.9,1.9
2025-01-01,Índice general de precios al consumidor a nivel nacional,114.3,-0.1,-0.1,1.8
2025-02-01,Índice general de precios al consumidor a nivel nacional,114.44,0.1,0,1.5
2025-03-01,Índice general de precios al consumidor a nivel nacional,115.31,0.8,0.8,1.3
2025-04-01,Índice general de precios al consumidor a nivel nacional,115.66,0.3,1.1,1.6
2025-05-01,Índice general de precios al consumidor a nivel nacional,115.6,-0.1,1,1.7
2025-06-01,Índice general de precios al consumidor a nivel nacional,115.69,0.1,1.1,1.7
2025-07-01,Índice general de precios al consumidor a nivel nacional,115.89,0.2,1.3,1.7
2025-08-01,Índice general de precios al consumidor a nivel nacional,115.67,-0.2,1.1,1.2
2025-09-01,Índice general de precios al consumidor a nivel nacional,115.71,0,1.1,1.3
2025-10-01,Índice general de precios al consumidor a nivel nacional,115.63,-0.1,1.1,1.3
2025-11-01,Índice general de precios al consumidor a nivel nacional,115.63,0,1.1,1.2
2025-12-01,Índice general de precios al consumidor a nivel nacional,115.88,0.2,1.3,1.3
2026-01-01,Índice general de precios al consumidor a nivel nacional,116.02,0.1,0.1,1.5
2026-02-01,Índice general de precios al consumidor a nivel nacional,116.72,0.6,0.7,2
2026-03-01,Índice general de precios al consumidor a nivel nacional,119.2,2.1,2.9,3.4
2026-04-01,Índice general de precios al consumidor a nivel nacional,119.97,0.6,3.5,3.7
